2351,32,2,0,262,2825,5,0,0,0,0,2,2,0,0,2,0
2352,197,2,0,5,2826,2333,0,0,1,1,1,3,1,0,5,0
2353,58,2,283,748,2827,2334,1376,0,1,1,1,3,2,3,6,0
2354,52,436,0,5,2828,2335,1377,0,1,1,2,2,0,0,2,0
2355,17,437,0,559,2829,2336,1139,0,0,1,1,7,0,5,16,0
2356,669,2,0,459,2830,2337,1378,0,0,1,4,5,1,51,34,0
2357,293,2,0,296,2831,2338,1170,0,0,1,1,4,1,2,3,0
2358,1088,3,284,5,2832,2339,1379,0,1,0,1,5,1,62,3,0
2359,1089,2,0,5,2833,2340,0,0,1,0,1,3,0,4,2,0
341,10,2,0,351,2834,2341,0,0,0,0,1,3,0,49,2,0
2360,1090,438,0,5,2835,2342,0,0,1,1,1,5,4,0,5,0
2361,1091,2,0,406,2836,2343,1380,0,0,0,1,2,0,0,2,0
2362,234,15,0,138,2837,2344,0,0,0,0,1,3,1,5,10,0
2363,1092,2,0,20,2838,5,0,0,0,0,4,2,0,5,2,0
2364,1093,439,0,749,2839,2345,1381,0,0,1,3,2,8,35,4,0
2365,59,2,211,5,2840,2346,0,0,0,1,4,3,1,5,10,1
2366,666,2,158,457,2841,2347,1382,0,0,1,1,5,3,88,0,0
2163,1008,2,285,750,2842,2348,0,0,1,0,1,3,4,5,10,0
2367,1094,2,0,677,2843,2349,0,0,0,1,4,3,1,0,10,0
2368,0,2,0,9,2844,2350,0,0,0,0,1,3,1,6,5,0
913,0,3,0,751,2845,2351,1383,0,1,1,2,2,0,0,2,0
2369,182,2,0,98,2846,2352,1384,0,0,1,2,2,0,0,2,0
509,434,30,106,284,2847,2353,340,0,0,1,1,3,1,5,10,0
2370,7,2,0,752,2848,2354,1385,0,0,1,1,4,1,2,7,0
2371,10,14,0,159,2849,2355,0,0,0,0,1,2,0,0,7,0
2372,52,236,0,233,2850,2356,1386,0,0,1,2,2,0,0,2,0
2373,122,2,0,5,2851,2357,0,0,1,0,1,2,2,14,7,1
2328,35,2,0,522,2794,2358,1362,0,0,1,1,5,3,1,3,0
2374,32,2,0,514,2852,2359,0,0,0,1,2,2,0,0,2,0
2375,1095,2,286,5,2853,2360,0,0,1,0,4,3,1,10,10,0
2376,6,45,0,38,2854,2361,1387,0,0,1,1,4,0,22,26,0
2377,1096,2,0,753,2855,5,0,0,0,0,2,2,0,0,2,0
323,85,166,250,415,2856,2362,1388,1,0,0,1,5,3,13,1,0
2378,158,2,0,130,2857,5,0,0,1,0,4,2,0,0,2,0
2379,507,238,3,491,2858,2363,1389,0,0,1,1,5,1,5,10,0
2380,10,224,0,5,2859,2364,1390,0,1,1,0,1,0,36,2,0
2381,69,2,0,265,2860,2365,1391,1,0,0,5,1,3,1,8,0
1699,10,2,0,175,2861,5,0,0,0,0,1,2,0,0,2,0
2382,81,2,0,123,2862,2366,0,0,0,1,2,2,0,0,2,0
2383,246,2,0,148,2863,2367,0,0,0,1,1,2,2,0,11,0
2384,177,440,0,94,2864,2235,1321,0,0,1,1,4,1,4,22,0
49,1097,2,0,25,401,45,15,0,0,1,4,5,1,15,11,0
2385,1098,2,0,5,2865,2368,1392,0,1,1,2,2,0,0,2,0
2364,1099,439,0,749,2839,2345,1381,0,0,1,3,2,8,35,4,0
2386,880,441,0,619,2866,2369,1393,0,0,1,2,2,0,0,2,0
2387,281,2,0,479,2867,2370,0,0,0,0,2,2,0,0,2,0
2388,208,3,287,21,2868,2371,1394,0,0,0,4,0,1,2,3,0
2389,267,2,0,615,2869,2372,0,0,0,1,3,5,3,18,2,0
2390,3,442,108,479,2870,2373,0,0,0,0,1,2,1,80,20,0
69,325,2,0,9,2871,53,0,0,0,0,1,5,3,21,1,0
2391,51,15,0,5,2872,2374,0,0,1,1,2,2,0,0,2,0
2392,1100,2,0,27,38,33,17,0,0,0,1,2,0,16,3,0
2393,1101,2,288,754,2873,2375,0,0,0,0,1,2,3,31,8,0
2394,160,2,0,9,2874,2376,0,0,0,0,1,5,3,94,1,0
2395,182,2,0,98,2875,2377,1395,0,0,1,2,2,0,0,2,0
341,1102,15,0,5,2876,2378,1396,0,1,0,1,2,0,8,2,0
396,72,2,0,175,2877,5,0,0,0,0,1,2,0,6,10,0
2396,403,25,0,123,2878,2379,0,0,0,1,1,4,1,2,26,0
2397,315,2,0,755,2879,2380,1397,0,0,1,4,2,4,1,17,0
2398,3,2,0,479,2880,2381,0,0,0,0,2,2,0,0,2,0
2399,884,2,0,756,2881,2382,1398,0,0,1,1,5,1,8,0,0
2400,10,443,0,467,2882,2383,1399,0,0,1,1,3,4,6,36,0
2401,101,2,0,58,2883,5,0,0,0,1,2,2,0,0,2,0
2402,0,2,0,5,2884,2384,1400,0,1,1,3,0,5,101,0,0
1990,51,45,0,332,2885,2385,417,0,0,1,1,3,0,76,9,0
2402,0,2,0,5,2884,2384,1400,0,1,1,3,0,5,101,0,0
2403,1103,2,0,757,2886,2386,0,0,0,0,1,2,0,3,8,0
2404,281,2,0,479,2887,2387,0,0,0,0,2,2,0,0,2,0
893,51,45,0,332,2888,2388,417,0,0,1,1,3,0,76,2,0
2405,52,324,0,5,2889,5,0,0,0,1,2,2,0,0,2,0
2406,583,2,55,391,2890,5,0,0,0,0,1,4,8,19,19,0
2407,1104,2,0,676,2891,2389,1401,0,0,1,2,2,0,0,2,0
30,806,2,0,25,2892,27,15,0,0,1,4,2,1,15,2,0
2408,367,2,0,224,2893,2390,1402,0,0,1,1,4,0,1,2,0
2409,293,2,0,547,2894,5,0,0,0,0,4,2,0,0,2,0
2410,1105,2,0,758,2895,2391,1403,0,0,0,1,2,0,49,7,0
2411,1106,2,0,5,2896,2392,1404,0,1,1,1,3,0,5,10,0
2412,52,2,0,759,2897,2393,0,0,0,1,1,4,1,5,7,0
1374,22,2,0,536,2898,2394,1405,0,0,1,1,7,2,66,24,0
2413,670,2,0,5,2899,2395,1406,0,1,0,1,5,4,66,1,0
2414,182,2,0,98,2900,2396,1407,0,0,1,2,2,0,0,2,0
2415,771,22,289,760,2901,5,0,0,0,0,1,1,4,10,3,0
2416,69,2,230,5,2902,2397,1408,0,1,0,1,4,0,5,2,0
2417,1107,2,0,676,2903,2398,1204,0,0,1,2,2,0,0,2,0
2418,1108,3,0,467,2904,2399,1409,0,0,1,1,4,4,6,3,0
2419,434,5,0,136,2905,2400,0,0,0,0,1,2,0,0,16,0
2420,1028,2,108,642,2906,2401,1410,0,0,0,1,2,0,12,2,0
2421,711,2,0,339,2907,2402,0,0,0,0,1,1,0,66,1,0
2422,52,0,0,233,2908,2403,1411,0,0,1,2,0,0,0,0,0
2423,52,444,0,728,2909,2404,1412,0,0,1,2,2,0,0,2,0
542,64,249,0,5,2910,5,0,0,0,1,2,2,0,0,2,0
31,507,2,0,25,31,28,15,0,0,0,4,2,1,15,2,0
2424,115,30,107,69,2911,2405,0,0,0,1,1,3,1,1,7,0
2425,845,2,0,280,2912,2406,0,0,0,1,1,3,1,5,10,0
2117,6,402,0,761,2913,2407,1413,0,0,1,1,4,1,8,2,0
30,1109,2,0,25,30,27,15,0,0,1,4,2,1,15,2,0
2426,3,2,0,479,2914,2408,0,0,0,0,1,3,1,79,2,0
1699,458,2,0,762,2915,2409,0,0,0,1,1,3,1,5,10,0
25,1110,2,0,9,2916,53,0,0,0,0,1,5,3,3,1,0
2427,1111,445,0,5,2917,5,0,0,1,0,2,2,0,0,2,0
2428,72,103,194,57,2918,2410,1414,0,0,0,1,4,1,6,30,0
1564,1112,2,290,763,2919,2411,920,0,0,0,1,1,3,45,8,1
2429,613,2,0,2,2920,2412,0,0,0,1,2,2,0,14,2,0
55,32,2,0,16,2921,5,0,0,1,0,1,2,0,0,2,0
2430,83,2,0,333,2922,683,1415,0,0,1,1,5,3,77,4,0
2431,1113,2,0,64,2923,2413,1416,0,1,0,3,5,3,32,8,0
2432,746,2,0,304,2924,2414,1417,0,0,1,1,1,1,9,0,0
341,1114,2,0,5,2925,2415,1418,0,1,0,1,4,0,5,7,0
2433,3,2,0,479,2926,2416,0,0,0,0,2,2,0,0,2,0
458,593,2,0,5,2927,5,0,0,1,0,2,2,0,0,2,0
2434,32,2,0,131,2928,2417,1419,1,0,1,1,3,0,2,7,0
142,72,2,0,268,2929,2418,315,0,0,1,1,2,0,0,2,0
1973,32,2,0,16,2930,5,0,0,1,0,1,2,0,38,2,0
2435,32,73,0,514,2931,2419,1420,0,0,0,2,2,0,0,2,0
2436,1042,2,0,5,2932,2420,1421,0,1,1,2,2,0,0,2,0
413,85,0,0,764,2933,2421,1422,0,0,0,1,3,1,49,0,0
1519,10,14,0,101,2934,2422,1423,0,0,0,1,6,2,8,7,0
2437,162,2,291,729,2935,5,1424,0,1,0,1,1,0,31,2,0
1861,216,3,59,383,2936,2423,1086,0,0,1,1,1,4,29,3,0
2438,1115,2,68,729,2937,5,0,0,1,0,1,2,0,0,2,0
2439,1116,3,0,765,2938,2424,0,0,1,1,2,2,0,0,2,0
2440,52,2,0,766,2939,2425,0,0,0,1,1,2,0,29,0,0
2441,72,237,0,10,2940,2426,1425,0,0,0,4,0,4,33,0,0
2442,337,2,0,290,2941,2427,0,0,0,1,2,2,0,0,2,0
2443,426,3,0,767,2942,2428,0,0,0,1,1,5,1,5,3,0
2444,426,446,0,767,2943,2429,0,0,0,1,1,5,1,62,31,0
2445,36,69,0,5,2944,2430,1426,0,1,1,1,4,1,45,27,0
2446,576,2,0,768,2945,2431,1427,0,0,1,2,2,0,0,2,0
341,347,2,0,16,2946,5,0,0,1,0,1,2,0,5,2,0
1191,671,2,0,2,2947,1715,0,0,0,0,1,3,0,14,7,0
25,32,2,0,9,2948,2432,0,0,0,0,1,4,3,30,1,0
2447,583,27,0,391,2949,5,0,0,0,1,3,5,3,19,18,0
509,525,2,0,5,2950,2433,0,0,1,1,1,4,1,8,2,0
2448,10,0,0,101,2951,2434,106,0,0,1,4,3,1,8,0,0
2449,1117,2,0,5,2952,2435,1428,0,0,1,2,2,0,0,2,0
2450,52,447,0,769,2953,2436,0,0,0,1,1,3,1,91,29,0
2451,1043,2,0,770,2954,2437,1429,0,0,0,1,5,1,8,10,0
2452,1091,2,0,406,2955,2438,1380,0,0,0,1,2,0,0,2,0
2453,1118,448,0,5,2956,2439,1430,0,1,1,2,2,0,0,2,0
2454,93,2,0,5,2957,2440,0,0,1,1,0,0,4,83,28,0
2455,52,15,0,771,2958,2441,0,0,0,1,2,2,0,0,2,0
1521,465,15,0,772,2959,2442,0,0,0,0,1,5,1,5,10,0
428,729,449,0,5,2960,2443,1431,1,1,1,3,3,0,10,2,0
2101,32,450,0,514,2961,2444,1432,0,0,1,2,2,0,0,2,0
2456,280,15,0,499,2962,2445,0,0,0,0,2,2,0,0,2,0
2457,325,290,0,552,2963,2446,0,0,0,0,2,2,0,0,2,0
2458,1119,2,0,773,2964,2447,1433,0,0,1,3,0,0,8,31,0
2459,210,2,0,14,265,219,8,0,0,1,2,1,3,0,8,0
2460,17,2,0,774,2965,2448,0,0,0,1,4,3,0,8,7,0
2461,32,73,0,514,2966,2449,1434,0,0,1,2,2,0,0,2,0
72,32,2,30,775,2967,2450,1435,0,0,1,1,5,1,1,0,0
2462,1120,2,0,5,2968,2451,1436,0,1,1,2,2,0,0,2,0
2463,583,451,292,391,2969,5,0,0,0,1,1,4,3,19,18,0
121,161,2,21,5,130,5,59,0,1,0,1,5,3,6,3,0
100,1121,2,0,5,2970,2452,1437,0,1,0,1,5,0,5,2,0
2464,51,2,0,5,2971,5,0,0,1,0,2,2,0,0,2,1
2465,729,2,0,5,2972,2453,0,0,1,1,0,3,0,5,2,0
2217,0,223,0,302,2973,2454,1438,0,0,1,1,3,1,8,0,0
170,10,42,293,57,2974,2455,1439,0,0,1,1,5,1,6,0,0
49,1122,2,0,25,401,45,15,0,0,1,4,5,1,15,11,0
2466,20,2,252,21,2975,2456,0,0,0,0,1,6,0,5,25,0
2070,293,2,0,776,2976,2457,1440,0,0,1,1,3,1,8,0,0
2467,72,2,0,122,2977,5,0,0,0,1,2,2,0,0,2,0
49,1123,2,0,25,401,45,15,0,0,1,4,5,1,15,11,0
1173,1124,2,0,288,2978,1110,181,0,1,0,1,3,7,3,4,0
85,80,2,0,14,88,77,42,0,0,1,1,0,3,0,2,0
913,27,70,0,393,2979,842,1441,0,0,1,1,5,0,2,3,0
2468,10,22,122,159,2980,2458,1442,0,0,0,1,4,1,45,27,0
109,293,2,0,776,2981,2459,1443,0,0,1,1,3,1,8,7,0
139,82,2,0,27,2982,33,172,0,0,0,1,2,0,16,3,0
1976,293,2,115,354,2983,2460,1444,0,0,1,1,4,0,2,3,0
2469,281,2,0,479,2984,2461,0,0,0,0,2,2,0,0,2,0
2470,7,2,39,777,2985,2462,1445,0,0,1,1,1,0,8,7,0
2471,1125,2,0,778,2986,2463,0,0,1,1,3,5,3,52,3,0
1897,52,22,0,19,2987,2464,1446,0,0,1,1,5,1,10,10,0
779,51,166,0,536,2988,2465,1447,0,0,1,1,4,8,66,1,0
2472,83,2,0,275,2989,2466,0,0,0,1,1,2,1,0,16,0
2473,507,452,0,587,2990,2467,1448,0,0,1,3,5,3,29,2,0
2474,1126,2,0,547,2991,2468,0,0,0,0,4,2,0,0,2,0
2475,446,2,0,325,2992,2469,0,0,0,1,1,1,4,5,6,0
2476,1081,15,0,464,2993,2470,1449,0,0,1,1,3,0,1,10,0
2477,93,2,0,53,2994,2471,1450,0,0,1,1,4,4,43,28,0
203,7,2,0,51,2995,1151,718,0,0,1,1,4,0,2,3,0
2478,6,2,0,779,2996,2472,1451,0,0,1,1,2,0,0,2,0
2479,1127,2,0,5,2997,2473,1452,0,1,1,2,2,0,0,2,0
2480,10,84,0,780,2998,2474,0,0,0,1,1,3,1,1,3,0
2481,320,2,0,51,2999,2475,1453,0,0,1,1,2,0,0,2,0
2482,411,2,0,325,3000,2476,0,0,0,1,1,1,0,3,22,0
2483,6,2,0,781,3001,2477,1454,0,1,1,1,4,1,2,10,0
2484,1128,2,0,782,3002,2478,0,0,1,1,5,3,1,107,2,0
195,1129,453,294,783,3003,2479,0,0,0,0,4,5,3,6,1,0
2485,1130,2,0,5,3004,2480,1455,0,1,1,1,3,4,10,10,0
2486,844,2,0,79,3005,2481,1456,0,0,1,1,2,1,2,10,0
2487,1131,454,0,5,3006,2482,0,0,1,0,2,2,0,0,2,0
701,830,2,0,5,3007,2483,1457,0,1,0,1,4,1,105,9,0
2488,69,2,0,5,3008,5,0,0,1,1,5,2,1,107,2,0
1116,10,2,0,467,3009,2484,0,0,0,1,5,4,4,6,3,0
2489,319,17,0,245,3010,2485,1458,0,0,1,1,3,1,14,17,1
2490,567,2,0,339,3011,2486,0,0,0,0,2,2,0,0,2,0
2491,1132,2,0,784,3012,2487,1459,0,0,1,1,2,0,5,10,0
2492,613,2,0,2,3013,5,0,0,0,1,2,2,0,14,2,0
2493,642,2,0,333,3014,2488,1460,0,0,1,2,2,0,0,2,0
2494,11,70,0,5,3015,2489,0,0,1,1,2,2,0,0,2,0
323,85,166,114,562,1768,1438,874,1,0,0,1,5,3,31,1,1
330,52,287,0,248,3016,2490,1461,0,0,1,1,3,1,2,27,0
2495,1133,14,0,785,3017,5,0,0,0,1,1,3,0,54,7,0
589,176,2,0,93,666,529,323,0,0,0,1,3,1,6,5,0
925,1134,30,0,786,3018,2491,0,0,0,1,1,3,4,5,10,0
1554,1135,22,0,261,3019,2492,1462,0,0,1,1,3,1,2,29,0
516,319,17,0,245,586,462,277,0,0,1,1,3,1,14,17,1
701,1135,14,0,261,3020,2493,1462,0,0,1,1,4,1,2,7,0
1511,281,2,0,479,3021,2494,0,0,0,0,2,2,0,0,2,0
2496,102,2,0,5,3022,5,0,0,0,1,2,2,0,0,2,0
2497,254,2,0,20,2347,2495,0,0,0,0,2,2,0,0,2,0
2498,1136,116,0,506,3023,2496,1463,0,0,1,1,3,1,82,7,0
2499,130,3,0,57,3024,2497,1464,0,0,1,1,2,0,6,3,0
2500,651,264,0,446,3025,2498,1465,0,0,1,2,2,0,0,2,0
2501,64,2,0,5,3026,2499,0,0,1,1,1,7,1,5,10,0
2502,51,2,0,644,3027,2500,0,0,0,0,1,3,1,2,7,0
287,235,70,0,5,3028,5,0,0,1,1,1,2,0,0,2,0
1963,1137,2,0,138,3029,2501,0,0,0,0,1,3,1,5,10,0
2503,37,2,0,5,3030,2502,0,0,1,1,4,7,1,5,10,0
2504,1138,2,0,5,3031,5,1466,0,0,1,2,2,0,0,2,0
549,10,2,295,553,3032,2503,1467,0,0,0,1,3,6,15,0,0
2179,1139,11,0,787,3033,2504,1468,0,0,1,1,3,2,43,28,0
2505,1140,2,296,788,3034,2505,1469,0,0,1,1,5,3,103,3,0
2506,1141,91,0,126,3035,2506,130,0,0,1,2,5,3,10,1,0
65,1142,2,0,5,3036,2507,0,0,0,1,2,2,0,0,2,0
190,1142,2,0,5,3037,2508,0,0,0,1,1,2,0,0,2,0
2507,52,2,0,769,3038,2509,1470,0,0,1,2,2,0,0,2,0
2508,182,2,0,98,3039,2510,1471,0,0,1,2,2,0,0,2,0
2509,553,127,0,293,3040,2511,1472,0,0,1,1,7,2,71,8,0
2311,1143,287,0,152,3041,5,0,0,0,0,1,2,0,55,8,0
2510,107,2,0,62,3042,5,0,0,0,0,1,4,1,0,31,0
2511,1144,2,0,16,3043,5,0,0,1,0,1,2,0,45,2,0
2512,1145,249,0,5,3044,5,0,0,0,1,2,2,0,0,2,0
639,1146,41,28,5,720,148,1473,0,1,1,1,1,4,39,3,0
2513,10,2,297,259,3045,2512,1474,0,0,1,1,5,1,4,23,0
2514,281,2,0,479,3046,2513,0,0,0,0,2,2,0,0,2,0
2328,1147,2,0,522,3047,2514,1362,0,0,1,1,5,3,1,3,0
2515,1148,2,0,85,3048,5,0,0,0,0,2,2,0,0,2,0
892,1149,2,0,5,3049,5,0,0,0,0,1,2,0,0,2,0
2516,1150,2,0,5,3050,2515,1475,0,1,1,1,4,1,20,6,0
2517,436,431,0,226,3051,2516,0,0,0,1,1,2,0,0,10,0
2518,1151,100,0,5,3052,2517,1476,1,1,0,3,5,3,12,3,0
2519,1152,455,0,5,3053,2518,1477,0,1,1,2,2,0,0,2,0
2520,347,2,0,16,3054,5,0,0,1,0,1,2,0,0,2,0
2236,444,3,0,464,3055,2519,1478,0,0,0,1,4,0,1,3,0
2521,1153,2,0,342,3056,2520,0,0,0,0,1,2,0,39,5,0
1990,327,2,0,12,3057,2521,1479,0,0,0,1,3,1,5,9,0
2522,651,264,0,446,3058,2522,1480,0,0,1,2,2,0,0,2,0
549,10,2,0,393,3059,2523,1481,0,0,1,2,2,0,0,2,0
2523,49,456,298,34,3060,2524,1482,0,0,1,1,5,1,19,29,0
1850,522,2,0,348,2195,1800,434,0,0,0,1,2,0,81,3,0
2524,492,2,0,329,3061,2525,1483,0,0,1,1,4,1,45,27,0
2525,182,2,0,98,3062,2526,1484,0,0,1,2,2,0,0,2,0
2526,1154,457,207,5,3063,2527,0,0,1,1,5,5,4,36,6,0
2527,10,2,0,789,3064,2528,0,0,0,1,2,2,0,0,2,0
20,51,2,0,5,3065,2529,1485,0,1,0,0,2,0,3,1,0
747,0,2,299,5,3066,2530,1486,0,1,0,1,5,4,45,8,1
1171,506,2,0,683,3067,5,0,0,0,0,1,3,0,61,2,0
2528,79,458,0,314,3068,5,0,0,0,0,1,4,0,80,10,0
2529,363,15,0,5,3069,2531,0,0,1,1,2,2,0,0,2,0
2530,267,3,22,426,3070,2532,570,0,0,0,1,5,8,5,3,0
2531,455,2,0,5,3071,2533,1487,0,1,1,1,4,4,5,10,0
2532,521,2,0,37,3072,2534,1488,0,0,1,1,4,8,6,24,0
2533,23,192,0,559,3073,2535,1489,0,0,1,2,2,0,0,2,0
107,22,2,0,16,3074,5,0,0,1,0,1,2,0,0,2,0
2534,960,2,0,649,3075,2536,0,0,0,1,1,3,1,8,0,0
2535,1155,2,0,157,3076,2537,0,0,0,0,1,5,3,3,4,0
2536,6,2,0,178,3077,2538,1490,0,0,0,1,5,0,1,2,0
1540,1156,2,0,756,3078,2539,1491,0,0,1,1,2,1,8,0,0
2537,59,0,0,672,3079,2540,1492,0,1,1,1,6,1,2,0,0
2538,1157,26,0,5,3080,2541,1493,0,1,1,2,2,0,0,2,0
2539,10,3,300,790,3081,2542,1494,0,0,1,3,3,6,23,3,0
2540,577,2,0,2,2920,2412,1495,0,0,1,2,2,0,14,2,0
2541,122,2,301,5,3082,5,1496,0,1,0,1,2,8,68,5,0
2542,1158,452,0,587,3083,2543,1497,0,0,1,1,5,3,29,2,0
2543,72,2,0,790,3084,2544,0,0,0,0,2,2,0,0,2,0
2544,3,22,0,356,3085,2545,1498,0,0,0,1,5,8,26,30,0
396,1159,2,302,791,3086,2546,1499,0,1,1,1,3,1,5,7,0
2545,7,252,0,308,3087,5,0,0,0,0,1,2,0,0,2,0
2546,1160,2,0,792,3088,2547,1500,0,0,0,5,1,0,13,2,0
95,7,2,48,400,3089,2548,1501,0,0,1,1,4,1,5,0,0
2547,64,2,0,5,3090,2549,0,0,0,0,4,3,1,40,10,0
2548,6,163,0,38,3091,2550,1502,0,0,1,0,2,0,22,31,0
1946,523,2,0,651,3092,2551,1503,0,0,1,1,3,1,104,3,0
2549,400,107,0,250,3093,2552,827,0,0,1,1,2,1,1,23,0
241,0,2,126,793,3094,2553,1504,0,0,1,1,6,1,8,3,0
1958,203,26,0,273,3095,2554,1505,0,0,1,1,3,1,2,10,0
2550,426,2,0,334,3096,2555,0,0,0,1,4,5,1,7,2,0
747,389,2,303,4,3097,2556,1506,0,0,1,1,4,3,3,8,0
33,93,11,0,232,3098,2557,1031,0,0,1,1,3,1,8,9,0
2551,7,2,0,530,3099,2558,802,0,0,1,1,7,1,92,2,0
706,1161,2,0,794,3100,2559,1507,0,0,1,1,1,4,0,7,0
2552,246,2,0,148,3101,2560,0,0,0,1,1,2,2,0,11,0
351,1162,2,0,5,1922,1575,0,1,0,1,2,2,0,0,2,0
2531,822,2,0,454,2091,2561,638,0,0,0,2,2,0,0,2,0
2553,444,3,0,464,3102,2562,1508,0,0,1,1,3,0,1,3,0
2554,0,131,171,5,3103,2563,715,0,1,0,1,5,1,10,8,1
2555,1163,2,0,5,3104,5,0,0,1,0,1,5,0,45,8,1
2556,710,2,22,4,3105,2564,1509,0,0,1,1,4,4,20,8,0
2557,281,2,0,479,3106,2565,0,0,0,0,2,2,0,0,2,0
2558,1164,2,0,5,3107,2566,0,0,0,0,4,3,1,5,10,0
2559,672,2,0,795,3108,2567,1510,0,0,1,2,2,0,0,2,0
2560,51,2,103,5,3109,2568,1511,0,1,0,1,5,0,15,11,0
490,10,30,0,796,3110,2569,1512,0,0,1,1,3,1,5,10,0
2549,337,11,0,232,3111,2570,1513,0,0,1,1,3,1,8,9,0
2561,1165,2,0,14,3112,2571,918,0,0,0,1,0,0,0,8,0
2562,32,15,0,5,3113,2572,1514,0,0,1,1,4,4,0,10,0
2409,762,2,0,797,3114,2573,1515,0,0,0,1,3,1,4,10,0
2563,990,2,0,342,3115,2574,0,0,0,0,1,3,0,32,7,0
2127,220,2,0,381,3116,2575,0,0,0,1,1,4,1,5,2,0
2564,196,131,0,5,3117,2576,1516,0,1,0,3,5,7,45,8,1
428,1166,2,0,2,3118,1045,0,0,0,1,2,2,0,0,2,0
2565,160,2,0,798,3119,5,0,0,0,1,1,4,1,1,0,0
2566,1167,2,0,492,1419,2577,0,0,0,1,4,1,0,3,4,0
2567,1168,459,9,328,3120,2578,1517,0,0,1,1,5,4,52,3,0
409,64,2,0,5,3121,2579,0,0,0,0,4,2,0,0,2,0
2568,473,2,0,315,3122,2580,395,0,0,0,1,2,0,15,2,0
2569,1169,3,0,19,3123,2581,1518,0,0,1,1,3,0,10,3,0
72,10,2,0,467,3124,2582,1519,0,0,1,1,3,1,6,0,0
2570,51,460,0,5,3125,2583,0,1,1,1,2,2,0,0,2,0
2571,10,308,304,5,3126,2584,1520,0,0,0,1,2,4,2,10,0
281,12,69,0,5,3127,2585,0,0,1,0,2,2,0,0,2,0
351,1170,2,0,5,1992,1575,0,1,0,1,2,2,0,0,2,0
2572,1171,22,30,36,3128,2586,1521,0,0,0,1,3,0,19,29,0
430,12,461,0,5,3129,2587,0,0,1,0,2,2,0,0,2,0
2573,203,462,0,231,3130,2588,0,0,0,1,1,3,1,65,5,0
351,1081,2,0,5,1922,1575,0,1,0,1,1,2,0,5,9,0
2574,1172,463,0,5,3131,2589,0,0,1,0,2,2,0,0,2,0
2575,1173,2,0,16,3132,5,0,0,1,0,1,2,0,0,2,0
774,115,464,0,384,3133,2590,0,0,0,0,2,2,0,0,2,0
2576,166,3,0,799,3134,2591,1522,0,0,0,1,5,1,2,3,0
2577,7,2,0,294,3135,2592,359,0,0,1,1,1,0,8,10,0
2578,1174,2,0,342,3136,2593,1523,0,0,0,1,2,0,61,7,0
411,440,2,0,5,3137,2594,1524,0,0,1,2,2,0,0,2,0
2579,246,2,0,148,3138,2595,0,0,0,1,1,2,2,0,11,0
2580,426,2,0,334,3139,2596,0,0,0,1,4,4,3,7,3,0
787,12,461,0,5,3140,5,0,0,1,0,2,2,0,0,2,0
2581,72,45,0,10,3141,2597,1525,0,0,1,1,0,0,8,13,0
921,351,410,0,5,3142,2598,1526,0,1,1,2,2,0,0,2,0
2582,417,465,170,5,3143,2599,0,0,1,1,1,3,1,17,24,0
2583,1175,41,0,179,3144,2600,197,0,0,1,2,2,0,0,2,0
105,325,2,0,25,3145,2601,15,0,0,0,4,2,1,15,2,0
2584,1176,2,0,595,3146,2602,0,0,0,1,2,2,0,0,2,0
2585,9,41,0,179,3147,2603,197,0,0,1,2,2,0,0,2,0
2586,0,2,0,564,3148,2604,0,0,0,1,2,2,0,0,2,0
2587,51,2,0,629,3149,2605,0,0,0,0,1,3,1,2,10,0
2588,1177,2,0,5,3150,5,0,0,1,1,2,2,0,0,2,0
2589,51,2,0,5,3151,2606,1527,0,1,0,1,3,1,73,3,0
2590,501,26,0,10,3152,2607,1528,0,0,1,2,2,0,0,2,0
2591,83,2,0,333,3153,2608,1529,0,0,1,1,5,3,77,4,0
2592,1178,2,173,14,3154,2609,1530,0,0,1,1,4,3,24,3,0
2593,1179,349,0,800,3155,2610,1531,0,0,1,2,2,0,0,2,0
2594,1180,466,0,801,3156,2611,1532,0,1,1,2,2,0,0,2,0
2595,0,2,0,15,3157,5,0,0,0,1,1,4,1,4,17,0
109,184,2,0,99,3158,2612,0,0,0,1,1,3,1,2,10,0
105,1181,2,0,25,1444,98,15,0,0,1,4,5,1,15,11,0
2596,69,2,0,57,3159,2613,1533,0,0,0,2,2,0,0,2,0
9,325,2,0,9,3160,2614,0,0,0,0,3,5,3,12,1,0
2597,126,15,0,2,3161,2615,1534,0,0,1,4,4,4,0,10,0
2598,10,14,63,159,3162,2616,1535,0,0,0,1,4,4,8,7,0
2599,93,26,0,232,3163,2617,1031,0,0,1,1,3,1,8,18,0
1481,0,3,114,248,3164,2618,1536,0,0,1,1,4,1,2,3,0
2600,308,2,0,581,3165,2619,0,0,0,0,5,5,3,1,0,0
2322,367,2,0,224,3166,2620,571,0,0,1,1,2,0,1,8,0
2601,120,2,0,802,3167,2621,1537,0,0,1,1,0,1,77,2,0
2602,59,2,0,803,3168,2622,1538,0,0,0,2,1,4,21,3,0
2603,7,467,0,227,3169,2623,247,0,0,0,1,4,0,3,17,0
2604,59,2,0,804,3170,2624,1539,0,0,0,4,2,1,101,2,0
2605,1182,127,0,293,3171,2625,1540,0,0,1,3,4,1,71,6,0
142,465,15,0,772,3172,2626,0,0,0,0,1,3,1,5,10,0
2117,7,2,0,456,3173,5,0,0,0,0,2,2,0,0,2,0
530,7,2,0,456,3174,2627,0,0,0,0,1,2,0,2,2,0
